BORO,VIOLATION CODE,VIOLATION DESCRIPTION,Latitude,Longitude
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.852177988981,-73.864873661121
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.748474947409,-73.892629446555
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.733857041959,-74.005459355657
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.686396174705,-73.983500223435
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.865410742505,-73.867569116686
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.674674511639,-73.975305172798
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.844699316794,-73.907111597861
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.837242469622,-73.907862904843
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.728804047051,-73.998325876931
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.716383971332,-73.998012350741
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.81106861733,-73.953293976827
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.705989376961,-74.006243343561
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.626460330001,-74.129663745479
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.732421613743,-73.99674538512
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.638353928337,-73.968519588589
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.628151598858,-73.981136987812
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.73470720132,-73.936969428765
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.539092427507,-74.148691155706
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.742917636188,-74.000202092303
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729519309266,-73.983871959502
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.593825044127,-73.940343557819
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.745010807073,-73.984236303145
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.761919184787,-73.990098251031
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.709581151343,-73.904548486241
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.748986017855,-73.869338939372
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.784925894704,-73.955850973514
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.752093933162,-73.977604354379
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.768562088487,-73.92494783238
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.614379400049,-73.96319664931
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.694657656906,-73.848360521844
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.893309738665,-73.857425529889
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.74691311625,-73.985679454661
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.678800331621,-73.833961040163
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.851917819285,-73.934830066594
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.793463994158,-73.81314952527
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.719317969291,-73.839209654698
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.692565868538,-73.910825842512
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.83702632816,-73.942690522716
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.678205072037,-73.979230005895
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.714055989521,-73.990007993797
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.737650438025,-73.877061811456
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.709039945161,-73.959151290226
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.655433348396,-74.006534125309
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.72927889446,-74.001457652064
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.750988407865,-73.946330746212
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.763985568121,-73.961864623756
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.729547152462,-73.986985712224
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.759264698077,-73.962210256696
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.588843796916,-74.095339479251
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.748799391976,-73.756547103858
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.787514499858,-73.975122320852
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.587207614012,-73.952630268544
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.618488390446,-74.009296859993
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.767816896055,-73.983407771059
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.718444982329,-73.991338486346
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.676063059259,-73.949322269168
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.792611650951,-73.950244427047
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.749938303466,-73.899116376404
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.761191046094,-73.960801343253
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.760384295198,-73.961415475914
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.594123662384,-73.788968880054
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.739644067898,-73.979614944263
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.671963091942,-73.977335760256
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.77688971418,-73.909748443942
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.743207748804,-73.915626081691
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.861047508586,-73.892042095807
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.67092805807,-73.95041125523
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.889439965331,-73.831277296077
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.6563739969,-73.908319104945
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.680001400529,-73.942624085299
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.689522606897,-73.970493000751
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.720350072924,-73.995086497252
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.616454882103,-73.999762272765
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.770861563368,-73.735338510137
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765661069031,-73.965661410694
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.770245442792,-73.96783603539
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.732621995998,-74.002698957072
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.633384273684,-74.026988912857
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.787554798582,-73.971377470518
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.670560919175,-73.930545135543
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.75296093113,-73.817417929819
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.814568281379,-73.915152317579
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.758501995257,-73.833241808988
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.72586887803,-73.941830399107
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.757783727578,-73.822826289315
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.640452438797,-74.004381525463
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.734787427898,-73.992909594027
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.608730762872,-73.973622544355
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.691883462386,-73.987310421666
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740773963123,-74.001761033185
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.722063414203,-73.885514563239
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.791276931832,-73.972401508174
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.829028434834,-73.928496459645
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765718731999,-73.957527979412
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.770581776434,-73.843031466434
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.873289094236,-73.889252366613
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.724832355221,-74.002511034367
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.744470483704,-73.987433895269
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.607038390706,-74.163792577979
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.76329423995,-73.928209921765
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.66335738364,-73.991338458055
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.762222218195,-73.770298325056
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.623412899308,-74.025126075958
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.762028968227,-73.990018818374
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.706946648411,-73.923488172707
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.826055917227,-73.943321498412
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.826184893253,-73.943267188249
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.643275510624,-74.095514844879
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.677800697286,-73.949764389946
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.765509072025,-73.987480450776
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.776240340314,-73.952946606974
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.74100854542,-73.981566825062
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.7385665099,-73.987536052573
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.828024124063,-73.924616723504
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.606804174769,-74.003100809811
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.63589581924,-74.00914796926
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.763242070861,-73.989134211205
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.733840182011,-73.871577033806
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.745237100748,-73.975553194272
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740894192066,-73.972487414864
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.686883754876,-73.97765879228
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.735965136175,-74.001836682276
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.719245796903,-73.98497113651
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.636444225138,-73.892630247652
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.749582823359,-73.88589657722
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.852165588119,-73.789166393326
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.71751178972,-73.991724600981
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.844978129292,-73.890243027742
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.72681284306,-73.982992285603
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.71908458115,-73.949228103208
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.777637040569,-73.945857850239
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.708790748577,-73.898269942094
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.733047452443,-73.998217522274
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.730143480354,-74.002370519504
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.873443997957,-73.867075755731
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.82244817505,-73.941033864044
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.831898683301,-73.866215916182
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.748181231152,-73.892601049125
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.644771460964,-74.017570482355
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.734622234374,-73.937189618253
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.689083972014,-73.923948664501
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.870726151614,-73.846775106931
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.762664831257,-73.926849683147
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.680684493111,-73.842623752253
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.737190737709,-73.708982786087
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.784317350045,-73.97747792057
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.739598685546,-73.988946825522
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.743022461941,-73.897109570078
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.666025098359,-73.988908599825
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.690826232689,-73.98345224546
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.759854349728,-73.969894998914
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.743458791756,-73.921273569157
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.730786984367,-73.981201634041
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.728083524492,-73.982039452071
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.618231250753,-73.957892337447
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.717278270844,-73.835109368823
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.741176556414,-73.985626561977
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.702135144446,-73.91577203594
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.734187599668,-73.850240359111
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.771242364227,-73.953495312122
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.747579654039,-73.982510569589
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.784136217597,-73.977586313092
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.739965655283,-73.982328535776
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.86175616998,-73.911968292067
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.721630352016,-73.980648651104
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.874377748672,-73.910121843831
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.851838244603,-73.93486990683
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.599284547144,-73.952308380597
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.797788905447,-73.940120340716
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.869463049846,-73.84434105301
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.738731872733,-74.000104648342
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.64058949285,-74.007847847158
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.657622494297,-73.960339831275
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.700664296061,-73.896122098381
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.866020638107,-73.886021414235
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.759070811107,-73.944407473766
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.624329642385,-73.997546796642
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.823267280405,-73.909157777911
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.665944721906,-73.931407858373
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.748181231152,-73.892601049125
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.716474482433,-74.004375720215
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.739656758407,-73.789982081737
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.630269302495,-74.004215131227
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.879985391988,-73.906884912318
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.769017829086,-73.736858550712
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.819443497082,-73.902045488292
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.731326444286,-74.003532389578
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.772028513527,-73.734333776139
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.761240448037,-73.960790484702
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.713161360834,-73.94920738221
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.797699696507,-73.948608088055
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.671545025485,-73.990958874651
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.764142660384,-73.882070261222
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.74610548684,-73.868225830364
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.773244412159,-73.796035176808
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.770708647549,-73.833720179111
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.752430604861,-73.97324419596
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.57254251875,-74.107680587499
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.748468979012,-73.87583272259
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.756849873222,-73.993762699592
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.697226654275,-73.935663452643
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.642915367608,-73.978761785996
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.766769560914,-73.906036597431
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.786269136765,-73.835941752051
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.582297419955,-74.169052592685
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.755512406049,-73.814981726474
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774861274698,-73.956883062187
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.855287713,-73.887771422155
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.716042877859,-73.962141066323
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.641251182599,-73.964305991787
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.799729834734,-73.935766267997
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.715848867172,-73.964868310996
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.693258974992,-73.912674838567
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.701099346824,-73.910796351397
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.841607852784,-73.916689860205
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.657892301106,-73.890097899573
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.860814210614,-73.926893150184
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.756849873222,-73.993762699592
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727812546327,-73.987765373808
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.691986757684,-73.946064697434
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.631998017727,-74.027579204376
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.836087020288,-73.854798477127
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.65520563018,-73.956329989905
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.618321526405,-73.957078221647
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.625062525934,-73.999989192818
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.768577977001,-73.955439460636
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.717460529819,-73.958132427895
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.690202651213,-73.81459391101
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.76455078286,-73.984462698478
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.741999684772,-73.918922399677
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.720600528781,-73.809252767176
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.672431649431,-73.874316543447
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.609928854538,-73.922281617072
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.758101010833,-73.98786085831
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.699224077607,-73.939282361096
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727625573157,-73.89248637862
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.750059234828,-73.992106724456
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.776901626669,-73.952462312075
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.758043470976,-73.829405934736
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.7743965772,-73.948225375305
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.767614515401,-73.989635303786
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.68480703551,-73.830974977951
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.641905739708,-73.981356489665
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.738468193031,-73.993529871286
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.807621919049,-73.871470249594
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.722172636494,-74.003925137847
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.775430865883,-73.953506818016
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.741255862317,-73.983457715611
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.74194802439,-73.919618949595
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.774247920703,-73.908062325287
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740204422863,-73.982155257308
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.767241895919,-73.820873225947
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.665554697635,-73.922385970522
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.876339016836,-73.836727537615
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.714874638455,-73.944455300153
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.601717986537,-74.005686183824
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.758883444152,-73.989669154574
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.655493842966,-73.956358632867
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.660705859728,-73.990480973981
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.686570187515,-73.974482249647
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.865634264667,-73.927379535791
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.818691786523,-73.817038183416
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.743129728216,-73.951540995515
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765663851552,-73.957567724862
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.632527202476,-73.947323478148
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.745415920819,-73.903453966063
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.894700364761,-73.856662951301
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.634375882885,-74.023627810702
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.719379153929,-73.958217798281
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.680149140237,-73.84658373546
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.664287599768,-73.923861700086
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.714593427657,-73.961503409183
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.545329052487,-74.160542785664
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.687500043028,-73.987167027854
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.84148004837,-73.940742253472
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.676783452994,-73.980218274803
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.753517500563,-73.794338044955
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.751544309328,-74.005081838442
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.633435491086,-73.91875216647
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.75702661736,-73.979479659974
