BORO,VIOLATION CODE,VIOLATION DESCRIPTION,Latitude,Longitude
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.746972775569,-73.863481861375
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.737647685529,-73.877054599537
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.726769320686,-73.98589666698
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.679533839601,-73.750949438491
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.782826372948,-73.949699290036
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.714885344335,-73.999617629644
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.757646693354,-73.865409082648
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.87313521192,-73.889068213584
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.675232612608,-73.872995376458
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.838529892314,-73.941594180993
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.612998288941,-74.123669405912
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.688645110825,-73.992878461127
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.866020638107,-73.886021414235
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.681923536304,-73.929303787234
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747084024944,-73.97418108714
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.650633311949,-73.944739631692
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.685823559554,-73.994238108496
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.692566081401,-73.940857082006
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.742880587828,-73.982291671747
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.600271280484,-73.991116206215
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.650531263581,-74.004652473015
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.699182867821,-73.939210270462
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.637307694409,-73.910467603111
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.684685785646,-73.875641864043
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.770019836155,-73.793257958113
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.701649136896,-73.923335587848
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.74563908714,-73.982377550239
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.766275126368,-73.831337815549
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.818759413403,-73.918821294378
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.761150394183,-73.923663913417
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.760023562641,-73.828314315508
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.711530166285,-74.015672785414
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.650422680832,-73.952455476986
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.731696629805,-73.990275951973
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.709557036636,-73.898831457071
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.723427394773,-73.950581289259
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.728921504938,-73.988472343355
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.688332337625,-73.831658327022
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.737353640751,-73.99090300022
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.766744846152,-73.782596714362
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760105569143,-73.774229438192
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.603199725292,-73.97237871927
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.831126261897,-73.900181674732
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.751552523089,-74.005525778138
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.774622152293,-73.956016693691
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760486373348,-73.989560612596
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.709192785941,-73.829895740678
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.826327132114,-73.876257782645
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.597701578467,-73.985437910738
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.894743625256,-73.856138382424
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.841440581654,-73.938758116481
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.601756371663,-73.99352516503
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.740098133064,-73.923756690564
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.776286601988,-73.979621736879
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.624905883575,-73.963932913967
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.892983314782,-73.857585379592
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.745438250059,-73.979548203806
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.651017964177,-73.945539355843
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.76156716221,-73.983961634192
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.73020796737,-73.982002796266
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.757320556569,-73.968477585656
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.720528624776,-73.732108339754
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.755484246595,-73.886081341108
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.617762911687,-73.931569222434
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.709343332753,-74.008609828903
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.630829351105,-74.103347265992
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.761864293045,-73.990137967261
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.624417425341,-74.144098034752
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.691894443871,-73.987332055681
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727384882674,-74.005516550541
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.706038204921,-74.013096243331
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.76757574054,-73.911977736797
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.648312826068,-73.788281497594
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.731524052598,-74.003983421556
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.750509164767,-73.989479170444
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.749916674231,-73.995102353958
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.715540714567,-73.747553361498
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.748421149452,-73.976147521269
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.615278533753,-73.918464590811
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.66952697197,-73.911804827937
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.749185793267,-73.901766624967
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.691168817409,-73.838156336611
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.747738256037,-73.865544667639
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.719676976037,-73.987023722278
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.737288672192,-73.880169390169
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.845917153215,-73.831557990924
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729086067436,-73.987303310071
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.752737618806,-73.864188258063
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.72681284306,-73.982992285603
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.712174192147,-73.788954404572
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.672369987998,-73.75997430596
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.781600412238,-73.979435948644
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.586875959372,-74.091765133344
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.710142037389,-73.899245372177
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.744789532083,-73.997282503642
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.866779229021,-73.923777202722
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.768562088487,-73.92494783238
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.747257061181,-74.00317594384
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.719962746549,-73.955446837356
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760413151844,-73.965862662514
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.740999294431,-73.879881212866
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.650947027999,-73.946447571026
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.847632306818,-73.938015036984
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.738767554558,-74.000184036839
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.713635621567,-73.961857470102
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.676897421836,-73.742847576892
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.714824919745,-73.99695907626
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.732210189888,-74.005314891852
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.598907446541,-73.997882625202
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.629972675596,-74.109578541038
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.726314555688,-73.717216808304
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.759333767528,-73.991954014424
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.733426782147,-73.849845164791
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.629926780099,-73.966185453985
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.876967406421,-73.846579863354
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.67178929451,-73.990756965461
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.879168332847,-73.904596995566
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.797434982819,-73.967909529919
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.650457979057,-73.930256219584
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.833665851653,-73.856740744663
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.875392725836,-73.879500080665
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.608845221944,-74.153334607833
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.691193616894,-73.821575944848
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.755017689672,-73.968428147336
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.692892421386,-73.854448006079
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.703641025356,-73.918182980404
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.675519872493,-73.949957186513
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.764908631673,-73.812154166931
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.691379360555,-73.797880423272
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.854183889743,-73.884556071366
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.855122018555,-73.886741454718
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.668637706981,-73.985195264291
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.726231330031,-73.985763289563
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.753641369658,-73.822498067457
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.784103763904,-73.952229655136
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.59027581235,-73.939921880442
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.723618030768,-73.868595163225
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.775535116746,-73.911432811349
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.887267360678,-73.907153156051
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.743948549766,-73.953676835485
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.818380341857,-73.952624051867
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.761272354461,-73.802659863004
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.768344563064,-73.955158023786
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.708224085596,-73.872333529249
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.751642278488,-73.970862398401
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.759501680547,-73.965159241247
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.634653907486,-73.914610927396
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.751578578049,-73.87066565387
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.888248758972,-73.831280331071
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.71696467003,-73.983344724237
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.730489890121,-73.81087687065
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.70255763198,-73.901716580461
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.69204867494,-73.963957756723
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.804853058157,-73.938549894704
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.772459154985,-73.955678750311
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.730071711814,-73.955418403971
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.68847461353,-73.988847157858
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.762699245064,-73.975463733228
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.691855585937,-73.730496697272
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.764210690228,-73.915664351276
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774771288771,-73.958486193519
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.743224582589,-73.989646330373
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.606966121602,-74.002931550909
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.636453054622,-74.008571564118
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.756845372119,-73.930346533285
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.77621256407,-73.980022536506
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.648402144123,-73.978543813156
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.613845388369,-74.032783461132
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.770749741188,-73.903074118311
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.750009774218,-73.991345194031
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.750578335059,-73.819063069054
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.737582285551,-73.92978217085
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.818495540602,-73.922243040311
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.71193775138,-73.957309882539
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.765477210203,-73.965795076538
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.702470475495,-73.874306578869
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.760590695911,-73.989802449592
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.775230002378,-73.980373055668
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.750509164767,-73.989479170444
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.619892222811,-74.032527090257
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.724851224319,-73.72268890041
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.717253247053,-73.740086722628
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.741869040229,-74.004713006739
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.691442764694,-73.812581905907
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.762484001304,-73.984618406252
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.775757979449,-73.95472696418
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.727117115327,-73.980499126465
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.60243191883,-73.933925756428
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.675967781521,-73.870160316619
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.692580968273,-73.857791507188
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.735623696621,-73.747300167826
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.858524068167,-73.903209607901
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.74691311625,-73.985679454661
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.826759523973,-73.888408702085
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.775316250548,-73.962865454507
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.754418098909,-73.995535151707
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.610289129494,-73.985132620514
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.891175783734,-73.8585911415
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.752537631965,-73.973164747889
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.679012711854,-73.863899128608
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.680197478702,-73.821223307209
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.689478387712,-73.969339136262
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.642261170594,-74.006111241282
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.746048811921,-73.889980783057
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.594069955619,-73.96087822296
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.600118218113,-73.944561937761
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.629804715831,-74.028478957332
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.866948466203,-73.897813744352
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.733653847465,-73.993028788601
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.743129728216,-73.951540995515
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.828150151162,-73.949180694828
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.728309596094,-73.78392405603
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.598852449746,-73.956262561043
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.774239677767,-73.90805150522
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.611280582037,-74.00933186881
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.775090040816,-73.980495855488
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.825648508032,-73.891911858351
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.614434678292,-74.066406731858
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.677308169318,-73.983120326467
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.743326605935,-73.999902562039
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.61666599503,-73.992652043939
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.654075966415,-73.959559886864
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.71216597114,-73.788961644963
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.683364039674,-73.841099462614
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.792214908198,-73.941262987973
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.692380993886,-73.860345018737
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.749082846865,-73.870010046981
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.732827044834,-73.986115482704
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.702042271549,-73.879399871087
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.73693331325,-73.777985296761
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.573600259519,-74.106616814507
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.80697123351,-73.927794178579
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.842783543227,-73.885844527342
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.632720022711,-73.972953711865
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.734249437026,-74.007360972495
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.726833186084,-73.994512358639
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.587455407268,-73.954509479058
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.765110523342,-73.931478615933
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.594066466376,-73.95875740337
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.715448005428,-73.998019593357
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.877301220417,-73.907094804474
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.726378638122,-73.85228561381
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.675406917298,-73.871772904915
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.715176257587,-73.9972548574
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.872819107014,-73.85208921574
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.768344563064,-73.955158023786
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.733002759252,-73.986530394944
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.7454876763,-73.979663674365
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.742153363565,-73.983208488188
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.765052211385,-73.771743360157
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729391434692,-74.001006647563
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.734213498399,-73.989366287145
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.674423470763,-73.878584788332
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.699832760289,-73.755348937687
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.713913393066,-73.991652905169
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.594247035206,-74.086550647105
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.695177463924,-73.843018548763
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.688702618122,-73.990988991866
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.81729898454,-73.922468439951
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.844533064791,-73.937211941322
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.768528457053,-73.98896727691
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.708481553585,-73.943400213237
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.615590103793,-73.993736329
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.650231848908,-74.008670642647
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.729823180028,-73.978946857389
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.630363849967,-73.918431678893
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.621958008361,-74.025824358025
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.741535477197,-73.981180546098
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.782918042509,-73.959391058496
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.81042459575,-73.884668390877
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.694376195237,-73.992845391234
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.816247487236,-73.94597805448
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.890871942287,-73.898319355505
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.684429080009,-73.99200274901
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.73659118115,-73.711771151366
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.602162746101,-74.002913333421
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.746353732636,-73.896140807577
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.856481278977,-73.928481291641
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.656949833078,-73.952612992739
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.651569160637,-73.93412556904
